artifact_id,museum_no,designation,publications_key,publications_type,publications_exact_ref,publications_comment,provenience,period,dates,collections,genres,materials,artifact_type,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,condition_description,artifact_preservation,languages,written_in,archive,composite_no,composites,seal_no,seals,accession_no,cdli_comments,artifact_comments,provenience_comments,is_provenience_uncertain,period_comments,is_period_uncertain,artifact_type_comments,is_artifact_type_uncertain,seal_information,is_school_text,alternative_years,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
221748,"Erm 14041","Nik 1, 041","Nikol'skij1908; Selz1989FAOS15/1","primary; history","041; Nik 41","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)","Lugalanda.05.00.00 ?","State Hermitage Museum, St. Petersburg, Russian Federation",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
221749,"Erm 14042","Nik 1, 042","Nikol'skij1908; Selz1989FAOS15/1","primary; history","042; Nik 42","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Enentarzi.04.00.00,"State Hermitage Museum, St. Petersburg, Russian Federation",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
221750,"Erm 14043","Nik 1, 043","Nikol'skij1908; Selz1989FAOS15/1","primary; history","043; Nik 43","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.00.00.00,"State Hermitage Museum, St. Petersburg, Russian Federation",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
221813,"Erm 14044","Nik 1, 044","Nikol'skij1908; Selz1989FAOS15/1","primary; history","044; Nik 44","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.01.00.00,"State Hermitage Museum, St. Petersburg, Russian Federation",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
221814,"Erm 14045","Nik 1, 045","Nikol'skij1908; Selz1989FAOS15/1","primary; history","045; Nik 45","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.06.00.00,"State Hermitage Museum, St. Petersburg, Russian Federation",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
221815,"Erm 14046","Nik 1, 046","Nikol'skij1908; Selz1989FAOS15/1","primary; history","046; Nik 46","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.01.00.00,"State Hermitage Museum, St. Petersburg, Russian Federation",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
221816,"Erm 14047","Nik 1, 047","Nikol'skij1908; Selz1989FAOS15/1","primary; history","047; Nik 47","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.02.00.00,"State Hermitage Museum, St. Petersburg, Russian Federation",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
221817,"Erm 14048","Nik 1, 048","Nikol'skij1908; Selz1989FAOS15/1","primary; history","048; Nik 48","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.06.00.00,"State Hermitage Museum, St. Petersburg, Russian Federation",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
221818,"Erm 14049","Nik 1, 049","Nikol'skij1908; Selz1989FAOS15/1","primary; history","049; Nik 49","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.05.00.00,"State Hermitage Museum, St. Petersburg, Russian Federation",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
221819,"Erm 14050","Nik 1, 050","Nikol'skij1908; Selz1989FAOS15/1","primary; history","050; Nik 50","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",00.02.00.00,"State Hermitage Museum, St. Petersburg, Russian Federation",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
